Topic,Count,Name,Representation,Representative_Docs
71,9,71_spatial disorientation_spatial disorientation sd_disorientation sd_directional disorientation,"['spatial disorientation', 'spatial disorientation sd', 'disorientation sd', 'directional disorientation', 'reality motion simulator', 'virtual reality motion', 'simulator spatial disorientation', 'simulator spatial', 'flight performance mental', 'using virtual reality']","['<title>Psychophysiological evaluation of an antidisorientation training for visual flight rules pilots in a moving base simulator</title> <excerpt>Spatial disorientation following inadvertent flight from visual into instrument meteorological conditions is a frequent cause of fatal accidents in visual flight rules (VFR) rated pilots. Three groups of VFR pilots who underwent different training conditions were compared in a motion base simulator.</excerpt>', ""<title>Spatial disorientation: So-called vertigo</title> <excerpt>This report describes statistic investigation on pilots experiences, indicates occurences and influences upon pilot's control, and discusses possibility of preventation and alleviation by training of spatial disorientation, with the knowledge acquired through questionnaire survey, interview investigation, lives as pilot, and discussion with many other pilots about “vertigo”. The questionaires covered three areas of interest; frequency of occurrence, degree and duration of three directional disorientation, namely pitch, bank and yaw directional disorientation according to writers classification.</excerpt>"", ""<title>Verbal Reports’ Influence on Pilot Flight Performance and Mental Stress Under Spatial Disorientation</title> <excerpt>BACKGROUND: Circumstances in flight can adversely affect a pilot's spatial abilities and lead to spatial disorientation (SD), increasing the potential for fatal accidents. To systematically understand the impact of SD, it is important to quantitatively and qualitatively analyze pilots’ flight performance and mental stress, and to verify the effectiveness of verbal reports (VR) in enabling pilots to deal with an SD situation.</excerpt>"", '<title>Selective Attention and Working Memory Under Spatial Disorientation in a Flight Simulator</title> <excerpt>Objective: The aim of this study was to test the effects of visual and vestibular spatial disorientation on the cognitive performance of military aviators while they were piloting a flight simulator. Background: Spatial disorientation (SD), the inability to correctly determine the position and orientation of the aircraft in relation to the ground, poses a serious threat in aviation and can impair the cognitive performance of pilots while flying.</excerpt>', ""<title>Development and validation of spatial disorientation scenarios using virtual reality and motion simulator</title> <excerpt>Spatial Disorientation (SD) can cause critical aviation accidents by adversely affecting the pilot's ability to perform a flight mission. One of the strategies to improve pilots' ability to deal with SD is to perform SD training using Virtual Reality and Motion Simulator (VRMS) system.</excerpt>""]"
72,9,72_alcohol_blood alcohol_alcohol levels_low blood alcohol,"['alcohol', 'blood alcohol', 'alcohol levels', 'low blood alcohol', 'blood alcohol levels', 'effects alcohol', 'aircraft bac greater', 'alcohol levels pilot', 'hangover', 'effects low blood']","['<title>Drinking and flying: A structural model</title> <excerpt>Background: Under a recent revision of the European Joint Aviation Authorities operations regulations it has been prohibited to act as a crew member of an aircraft with a BAC of greater than 0.02%. Methods: This survey of UK Civil Aviation Authority pilots suggests that over 50% of respondents may have flown an aircraft with a BAC of greater than this prescribed amount.</excerpt>', '<title>Postintoxication effects of alcohol on flight performance after moderate and high blood alcohol levels</title> <excerpt>This study examined the impact of alcohol hangover on flight performance 11 hr after ingestion of alcohol. The participants were 36 instrument-rated and instrument-current male pilots who were 21 to 35 years of age, recruited from the Odegard Center for Aerospace Sciences at the University of North Dakota.</excerpt>', '<title>Methodological Issues in Research on the Effects of Alcohol on Pilot Performance</title> <excerpt>The effects of low blood-alcohol levels on pilot performance have been found to be surprisingly inconsistent, given the variety of cognitive, attentional, and motor coordination processes involved in piloting tasks and the presumed susceptibility of these processes to alcohol. Discussed in this article are a number of methodological issues that are relevant to research in this area, including task and subject characteristics, compensation for alcohol effects, and experimental design procedure considerations.</excerpt>', '<title>Effects of Low Blood Alcohol Levels On Pilots’ Prioritization of Tasks During a Radio Navigation Task</title> <excerpt>Eight pilots flew a specified cross-country route using radio navigation in a flight simulator with simulated air traffic control. Four of the pilots flew with a low blood alcohol level (BAL; mean BAL = 20.63 mg%).</excerpt>', '<title>Laboratory performance during acute alcohol intoxication and hangover</title> <excerpt>Eleven private pilots (seven men and four women) were recruited and trained on the Multiple Task Performance Battery (MTPB), static and dynamic tracking of a localizer/glide slope instrument, and use of the Intoxilyzer. Results showed clear deleterious effects of alcohol on the MTPB and the tracking tasks immediately following drinking.</excerpt>']"
73,9,73_mir space_shuttle mir_shuttle mir space_mir space missions,"['mir space', 'shuttle mir', 'shuttle mir space', 'mir space missions', 'mission control personnel', 'mir space station', 'astronauts cosmonauts', 'space missions', 'space station', 'space station missions']","[""<title>Time effects, displacement, and leadership roles on a lunar space station analogue</title> <excerpt>INTRODUCTION: A space mission ' s crewmembers are the most important group of people involved and, thus, their emotions and interpersonal interactions have gained significant attention. Because crewmembers are confined in an isolated environment, the aim of this study was to identify possible changes in the emotional states, group dynamics, displacement, and leadership of crewmembers during an 80-d isolation period.</excerpt>"", '<title>Psychological, emotional studies of Mir space station missions show Russians fared better than Americans.</title> <excerpt>Weekly surveys gathered from crewmembers and mission control personnel during NASA missions to the Mir space station were used to rate mood, work environment, and interactions with the rest of the crew. Analysis of the surveys indicated that Americans were less satisfied with their group interactions and work environments than Russians.</excerpt>', '<title>Ethical problems of interaction between ground-based personnel and orbital station crewmembers</title> <excerpt>Manned missions onboard orbital stations Salyut-6 and Salyut-7 have led us to the conclusion that a long-term space mission can be viewed as a complex socio-man-machine system whose effectiveness largely depends on the quality of interaction between its subsystems. When analyzing and assessing the reliability of this system, it is important to consider ethical aspects, because they concern human relations, permeating its very component and in the long run determining its efficiency.</excerpt>', '<title>Crewmember and ground personnel interactions over time during Shuttle/Mir space missions</title> <excerpt>Background: Anecdotal reports from space and results from simulation studies on Earth have suggested that space crewmembers may experience decrements in their mood and interpersonal environment during the 2nd hall of the mission and that negative emotions may be displaced to outside monitoring personnel. Methods: To evaluate these issues, we studied 5 American astronauts, 8 Russian cosmonauts, and 42 American and 16 Russian mission control personnel who participated in the Shuttle/Mir space program.</excerpt>', '<title>Crewmember and mission control personnel interactions during international space station missions</title> <excerpt>Introduction: Reports from astronauts and cosmonauts, studies from space analogue environments on Earth, and our previous research on the Mir Space Station have identified a number of psychosocial issues that can lead to problems during long-duration space missions. Three of these issues (time effects, displacement, leader role) were studied during a series of long-duration missions to the International Space Station (ISS).</excerpt>']"
74,9,74_unmanned_unmanned aircraft_pilots willingness operate_urban air mobility,"['unmanned', 'unmanned aircraft', 'pilots willingness operate', 'urban air mobility', 'integrated airspace', 'uas', 'uam integrated', 'uam integrated airspace', 'airspace observer', 'manned unmanned']","['<title>User acceptance of autonomous combined transport systems in Germany: a cross-conceptual view</title> <excerpt>The concept of autonomous combined transport utilizes autonomous vehicles for simultaneous passenger and goods transportation and is associated with a reduction in road traffic through bundling effects and economies of scale. Yet, its potential benefits particularly hinge on penetration and utilization rates.</excerpt>', ""<title>Comparing UAV Pilots' Traffic Awareness: Proposed Traffic Display Design Versus an Airspace Observer</title> <excerpt>The growing popularity of unmanned aerial vehicles (UAVs) has led to increased conflict and collision potential between manned and unmanned aircraft. Beyond the visual line of sight, UAV missions require an airspace observer, who may fail to provide accurate traffic information.</excerpt>"", '<title>Cars are Ready to Fly: Urban Air Mobility and Psychological Process of Sustainable Travel Mode Choices</title> <excerpt>Objective: This study is designed to predict individuals’ pro-social behavior in their choice of travel modes. Specifically, the consumer adoption process and the norm activation model are incorporated as the overarching theoretical model in consideration of the relative advantages of urban air mobility.</excerpt>', '<title>The Technology Readiness and Acceptance Model as a Predictor of Pilots’ Willingness to Operate in UAM Integrated Airspace</title> <excerpt>Objective: This research study aimed to identify the factors influencing manned aircraft pilots’ willingness to operate in AAM/UAM integrated airspace using a hypothesized model grounded in the Technology Readiness Index (TRI) and Technology Acceptance Model (TAM). Background: Advanced Air Mobility (AAM) is the concept of using novel aircraft to transport cargo and passengers in and around regional and urban areas.</excerpt>', '<title>Pilots’ Willingness to Operate in Unmanned Aircraft System Integrated Airspace</title> <excerpt>Background: Considerable research is underway on how to integrate unmanned aircraft systems (UAS) safely and securely into the National Airspace System (NAS). While there is some ongoing research on public acceptance, privacy concerns, and consumer willingness to fly in autonomous aircraft, little literature exists on pilots’ perceptions about operating to/from airports and in airspace with UAS integrated operations.</excerpt>']"
75,9,75_orville wright_pilot motivation_hemispheric dominant personality_dominant personality,"['orville wright', 'pilot motivation', 'hemispheric dominant personality', 'dominant personality', 'motivation performance', 'personality factors', 'orville wright able', 'orville wright pilot', 'personality constructs performance', 'personal effectiveness flying']","['<title>Pilot Motivation and Performance: Theoretical and Empirical Relationships</title> <excerpt>This study examines the relationship between pilot motivation and flight performance in student pilots attending an aviation university. Predictions about motivation-performance relationships were based on intrinsic-extrinsic motivation distinctions.</excerpt>', '<title>Personality factors affecting pilot combat performance: A preliminary investigation</title> <excerpt>Reviews of the research literature have generally concluded that personality factors contribute little to pilot performance. One possible explanation for the failure to find stronger relationships may be due to the lack of appropriate taxonomies for both personality constructs and for performance constructs.</excerpt>', '<title>Personality and motivational needs in Indian military pilots</title> <excerpt>Research on cultural differences provides a different aspect of the attributes in pilots that might affect job performance. Basic attributes of personality and motivation are of importance for military aviators to maintain optimal personal effectiveness, flying proficiency and safety in aviation.</excerpt>', '<title>The Wright brothers: a personality profile.</title> <excerpt>Wilbur and Orville Wright were able, as a team, to develop the first heavier than air machine capable of sustained, controlled, powered flight while piloted by a man. This was due, very possibly, to the presence of a left hemispheric dominant personality in Wilbur Wright and a right hemispheric dominant personality in Orville Wright.</excerpt>', ""<title>Need satisfaction in the identification of the DOR</title> <excerpt>The purpose of the present study was to determine whether student pilots who voluntarily drop from the program (DORs) and those who successfully complete training enter the flight program with different 'needs', and whether DORs and 'completers' differ in their evaluation of the program's ability to satisfy their needs. The needs that were explored were those of the Maslow hierarchy, including physiological, safety, and security, social, self esteem, and self actualization needs.</excerpt>""]"
76,9,76_time day_cognitive performance electroencephalographic_environment human cognition_peak end effects,"['time day', 'cognitive performance electroencephalographic', 'environment human cognition', 'peak end effects', 'physical environment human', 'taskload efficiency safety', 'mental load', 'safety buffer triangle', 'mental workload', 'ate tasks']","['<title>The effects of increased mental workload of air traffic controllers on time perception: Behavioral and physiological evidence</title> <excerpt>Research has shown that timing is modulated by mental workload, making duration judgments a measure of cognitive demand, alongside subjective assessments, and physiological measurements. Yet, it is unclear whether such findings can be extended in less controlled setups.</excerpt>', '<title>Exploring the Peak-End Effects in Air Traffic Controllers’ Mental Workload Ratings</title> <excerpt>Objective: This study examined whether professional air traffic controllers (ATCos) were subject to peak-end effects in reporting their mental workload after performing an air traffic control task, and in predicting their mental workload in future scenarios. Background: In affective experience studies, people’s evaluation of a period of experience is strongly influenced by the most intense (peak) point and the endpoint.</excerpt>', '<title>Mnemonic processing in air traffic controllers: Effects of task parameters and work organization</title> <excerpt>In real traffic conditions, air traffic controllers rated alertness and tension according to time of day (recordings every 6 hr) and time on duty (1 st vs 2nd half of afternoon shifts). The 2 measures were inversely correlated on the 2nd shift half, suggesting a compensatory effect of increased tension on decreased alertness.</excerpt>', '<title>The taskload-effciency-safety-buffer triangle - development and validation with air traffic management</title> <excerpt>The Taskload-Efficiency-Safety-Buffer Triangle (TEST) was developed as a new computerised scaling tool for quickly visualising changes in and trade-offs between the three critical factors that determine the work situation of air traffic management (ATM), ie taskload, efficiency and safety-buffers. Based on a task analysis of ATM and backed up by the stress-strain model, an easy-to-interpret triangle was constructed and validated both in simulated and real ATM workplaces.</excerpt>', '<title>Cognitive performance and electroencephalographic variations in air traffic controllers under various mental workload and time of day</title> <excerpt>The aim of this study was to investigate the effects of mental workload (MWL) and time of day on cognitive performance and electroencephalographic (EEG) parameters of air traffic controllers. EEG signals recorded while 20 professional air traffic controllers performed cognitive tasks [A-X Continuous Performance Test (AX-CPT) and 3-back working memory task] after they were exposed to two levels of task difficulty (high and low MWL) in the morning and afternoon.</excerpt>']"
77,9,77_attitude indicator_moving aircraft_aircraft format_aircraft symbol,"['attitude indicator', 'moving aircraft', 'aircraft format', 'aircraft symbol', 'moving aircraft format', 'attitude recoveries', 'attitude display', 'unusual attitude', 'primary flight display', 'unusual attitude recoveries']","['<title>Attitude Indicator Format: How Difficult Is the Transition between Different Reference Systems?</title> <excerpt>A simulator study investigated the consequences of a transition between two alternative formats of the attitude indictor in aircraft cockpits, the moving-horizon and moving-aircraft format. Two groups of novices practiced performing two flight tasks (flight-path tracking and recovery from unusual attitudes) with one attitude-indicator format for six practice sessions, before transitioning to the other format.</excerpt>', '<title>Attitude Indicator Design in Primary Flight Display: Revisiting an Old Issue With Current Technology</title> <excerpt>Objective: The experiments investigated the “old issue” of the attitude indicator’s moving-horizon versus moving-aircraft format with current primary flight display technology. Of interest was whether the effects found in earlier studies, favoring the moving-aircraft format, could be replicated with most recent technology including extended horizon displays, which depict the artificial horizon extended over the whole screen with overlaying speed and altitude scales (eg, B787).</excerpt>', '<title>Unusual attitude recoveries with a spatial disorientation icon</title> <excerpt>Twenty-two participants (12 with prior flying experience and 12 without), performed a series of trials in a low fidelity flight simulator in which they attempted to recover from a series of unusual attitudes. Two display variables were examined: (1) the attitude display was either a traditional head-up display (HUD) with an inside-out motion and pitch ladder, or an Arc-Segmented Attitude Reference (ASAR) display; and (2) a command icon that pointed to the appropriate airplane rotation for recovery direction in pitch and roll was either present or absent.</excerpt>', '<title>Unknown-attitude recoveries using conventional and terrain-depicting attitude indicators: Difference testing, equivalence testing, and equivalent level of safety</title> <excerpt>The objectives of this study were to assess the effects of differing formats of forward-looking primary flight display (PFD; electronic attitude-direction indicator, full-color terrain, uniformly brown terrain) on general aviation (GA) pilot recoveries from unknown attitudes and to determine if recovery assistance embodied in the display could be useful. Total recovery times and control reversals were examined as indexes of performance for 40 GA pilots, and the recovery times were subjected to a comparative analysis using both a parametric difference analysis and an equivalence testing technique.</excerpt>', '<title>Attitude Indicator Design and Reference Frame Effects on Unusual Attitude Recoveries</title> <excerpt>The objectives of this study were to examine the combination effects of the attitude directional indicator (ADI) formats and the 2 reference frames (moving horizon [MH] and moving aircraft [MA]) on unusual attitude recovery performance. Three ADI display formats were examined: (a) conventional MH; (b) perspective-view aircraft symbol (PAS), which replaced the conventional miniature aircraft symbol with a pictorial moving aircraft symbol; and (c) command, which presented the appropriate direction for recovery using the pitch or roll arrow.</excerpt>']"
78,9,78_landing flare_glide slope_glideslope_glide slope perception,"['landing flare', 'glide slope', 'glideslope', 'glide slope perception', 'texture gradients', 'airport emergency landings', 'model glide slope', 'model glide', 'emergency landings', 'mathematical model glide']","['<title>Time-to-contact perception during simulated night landing</title> <excerpt>In 2 experiments, nonpilots made time-to-contact (TTC) judgments during simulated oblique descents toward a ground-plane. Experiment 1 revealed a significant effect of simulated glideslope on TTC judgments: 3-degree simulations were underestimated, 6-degree simulations were generally accurate, and 9-degree simulations were overestimated.</excerpt>', '<title>Visual factors affecting touchdown point judgments during off-airport emergency landings</title> <excerpt>This article provides a comprehensive discussion of research designed to examine the possible existence of consistent visual misperceptions that may occur during off-airport emergency landings. The importance of 2 particular visual experiences was evaluated: (a) the view of the world seen from the unusually steep bank at a low altitude, and (b) the visual distraction of a ""windmilling"" propeller.</excerpt>', '<title>Progress in the development of guidance strategies for the landing flare manoeuvre using tau-based parameters</title> <excerpt>Purpose – To provide a progress report into research conducted to establish guidelines for the development of guidance vision aids. Design/methodology/approach – The first stage of the research is to establish a coherent engineering basis for the methods of (visual) motion perception and control to inform the design of pilot aids that will support flight in degraded visual conditions, particularly when close to the ground.</excerpt>', '<title>Effects of Scenery, Lighting, Glideslope, and Experience on Timing the Landing Flare</title> <excerpt>This study examined three visual strategies for timing the initiation of the landing flare based on perceptions of either: (a) a critical height above ground level; (b) a critical runway width angle (Ψ); or (c) a critical time-to-contact (TTC) with the runway. Visual displays simulated landing approaches with trial-to-trial variations in glideslope, lighting, and scene detail.</excerpt>', '<title>A mathematical model of glide-slope perception in the visual approach to landing</title> <excerpt>A mathematical model of glide-slope perception is presented for the visual approach to landing when there is a visually impoverished scene. The perceptual process has been modeled as the weighted average of the geometric relations in the scene that provide glide-slope information, with weights being adjusted during the approach to minimize the uncertainty in glide-slope perception.</excerpt>']"
79,9,79_cockpit task management_task management_cockpit task_task management ctm,"['cockpit task management', 'task management', 'cockpit task', 'task management ctm', 'management ctm', 'task simulator studies', 'task simulator', 'studies cockpit task', 'flight management fms', 'studies cockpit']","['<title>The cockpit as multiple activity system: A computational model for understanding situated team performance</title> <excerpt>The complex activity that takes place in airline cockpits is productively understood as cognitive action distributed across agents and technology. This article focuses on how the activities of crew members in a B-727 cockpit collectively constitute a functional unit of cognition - a team of cognitive agents who must be coordinated with each other and their task environment.</excerpt>', '<title>Cockpit Task Management: Ftefimraary Definitions, Normative Theory, Error Taxonomy, and Design Recommendations</title> <excerpt>A preliminary formalization of the process that flight crews use to initiate, monitor, prioritize, execute, and terminate multiple, concurrent tasks is presented. I define key terminology and present a preliminary, normative theory of cockpit task management (CTM).</excerpt>', '<title>Difficult access: The impact of recall steps on flight management system errors</title> <excerpt>This study examines flight management system (FMS) tasks and errors by C-130 pilots who were recently qualified on a newly introduced advanced FMS. Twenty flight tasks supported by the FMS were analyzed using a cognitive stage model (Sherry, Polson, Feary, & Palmer, 2002) to identify steps with the potential for errors.</excerpt>', ""<title>Status and cockpit dynamics: A review and empirical study</title> <excerpt>One of the most troublesome dynamics evident in the airplane cockpit is related to patterns of authority relations between the captain and the first officer: Too often, captains fail to listen and first officers fail to speak. The authors propose that many instances of superordinate and subordinate behavior in the cockpit-the captain's tendency to reject input from other team members and the first officer's hesitancy to question the captain-represent cases of status generalization.</excerpt>"", '<title>Studies of cockpit task management errors</title> <excerpt>Cockpit task management (CTM) is the management level activity pilots perform as they initiate, monitor, prioritize, and terminate cockpit tasks. To better understand the nature and significance of this process, we conducted 3 empirical studies: a review of National Transportation Safety Board aircraft accident reports, a review of Aviation Safety Reporting System aircraft incident reports, and a simulator experiment.</excerpt>']"
80,9,80_bed rest_bed_head bed_head bed rest,"['bed rest', 'bed', 'head bed', 'head bed rest', 'head tilt', 'arginine vasopressin', 'long term bed', 'bed rest subjects', 'bed rest introduction', 'term bed']","['<title>Outcome measure to assess head-down bed rest subject performance</title> <excerpt>Background: The purpose of the present study was to develop an objective outcome measure to assess the performance of head-down bed rest subjects. The rationale behind the development was that the current outcome measure is subjective and dependent upon how much the clinical psychologist knows about subject behaviors during the study to rate them accurately.</excerpt>', '<title>Interpersonal relationships in isolation and confinement: Long-term bed rest in head-down tilt position</title> <excerpt>The long-term bed-rest was organized by ESA and CNES, in order to simulate the physiological effects of weightlessness : eight volunteers had to stay 42 days in bed, in a head down tilt position (- 6°). There were two subjects in a room, they could not be alone and it was difficult for them to have their own personal space and intimacy.</excerpt>', '<title>Chinese herbal medicine and cognitive and emotional functions during 60-day head-down bed rest</title> <excerpt>Introduction: This study aimed to test the efficacy of an oral-intake Chinese herbal medicine in enhancing the cognitive and emotional functions of individuals in a simulated microgravity condition. The herbal medicine consisted of ingredients that may enhance cognitive and emotional functions in an extreme environment.</excerpt>', '<title>Changes in Risky Behavior in Long-Term Head-Down Bed Rest and Relation to Psychological Status</title> <excerpt>INTRODUCTION: the present study aimed to investigate changes in risky behavior in a sample of 36 healthy men during a 90-d head-down bed rest (hDBR) experiment and examined whether psychological factors—general self-efficacy, stress, and recovery—could influence these changes. METHODS: subjects completed the Balloon analog Risk task (BaRt) and two psychological scales once during the acclimation period, six times during the hDBR period, and twice during the recovery period.</excerpt>', '<title>Blood volume regulating hormones response during two space related simulation protocols: Four-week confinement and head-down bed-rest</title> <excerpt>The volume of regulating hormones (renin, aldosterone, arginine vasopressin and atrial natriuretic factor), electrolytes and creatinine concentrations, and blood pressure were measured in two different four-week experimental protocols: respectively -6 ° head-down bed-rest (5 subjects) and confinement (6 subjects). We observed a significant increase (P < 0.01 at D2 vs D-5) of systolic blood pressure during confinement and a different level of response for some hormones, especially for arginine vasopressin (300% increase during confinement instead of 50% during bed-rest).</excerpt>']"
81,9,81_pilot age_age flight_mandatory retirement_exposure flight safety,"['pilot age', 'age flight', 'mandatory retirement', 'exposure flight safety', 'age flight exposure', 'age 60', 'limit airline pilots', 'mandatory retirement age', 'mature commuter air', 'mandatory retirement investigating']","[""<title>Reasons for eliminating the 'age 60' regulation for airline pilots</title> <excerpt>The calendar age of 60 is no longer medically justifiable as an upper age limit for airline pilots. Advances in gerontologic studies, clinical medicine, and operational flight proficiency evaluations, now allow individual pilot assessments for health status and performance capability.</excerpt>"", '<title>The effect of pilot age on perceptions of pilot performance and attitudes toward the implementation of ergonomic redesign interventions for older pilots</title> <excerpt>As the workforce increasingly ages, it will be critical to find ways of accommodating the decrements in abilities that come with age. Finding accommodations will be of particular concern for occupations such as airline pilot, in which small errors may result in fatal accidents.</excerpt>', ""<title>Age and pilot performance</title> <excerpt>In military and civilian aviation, pilot age is a major factor which determines if the individual is allowed to continue flying. Many factors, including legal considerations, escalating personnel and training costs, and higher skill levels necessitated by increasing equipment complexity, have generated considerable interest in the development of 'age free' criteria to determine continued suitability for aviation duty.</excerpt>"", '<title>Effects of age and flight exposure on flight safety performance: Evidence from a large cross-sectional pilot sample</title> <excerpt>Generally, flight experience protects against the effect of the normal aging process on pilots’ incident involvement, but some studies have shown a negative effect of flight hours on flight safety performance. The purpose of this study was to investigate the relationship between age, flight exposure, and flight safety performance in a large cross-sectional sample of commercial airline pilots (N = 1291).</excerpt>', '<title>Intergenerational conflict at US airlines: an unresolved Oedipal Complex?</title> <excerpt>Purpose: The purpose of this paper is to investigate how, if at all, organizational dynamics changed at US airlines after an industry wide modification to mandatory retirement age regulations in 2007. Findings challenge assumptions that society, organizations, and employees will all unequivocally benefit from abolishing mandatory retirement by investigating the impact of age-related policy changes on US airline pilots.</excerpt>']"
82,8,82_ethical_ethical dilemma_graduate students personal_american psychological association,"['ethical', 'ethical dilemma', 'graduate students personal', 'american psychological association', 'ethics', 'cyberbullying', 'ethical concerns', 'truth telling', 'ethical dilemmas', 'psychologists']","['<title>Psychologists and interrogations: Ethical dilemmas in times of war</title> <excerpt>In recent years, ethical concerns have emerged among psychologists, psychiatrists, and physicians about interrogating inmates detained at U.S. military prison camps, such as Guantanamo Bay, or consulting on such interrogations.</excerpt>', '<title>Common sense reasoning for detection, prevention, and mitigation of cyberbullying</title> <excerpt>Cyberbullying (harassment on social networks) is widely recognized as a serious social problem, especially for adolescents. It is as much a threat to the viability of online social networks for youth today as spam once was to email in the early days of the Internet.</excerpt>', ""<title>The ethics of psychology's role in politics and the development and institution of social policy</title> <excerpt>The relationship between psychological research and the development of social policy is controversial, as is any discussion of the role of values and morals within science. Three particular instances of this controversy are evident in psychological research conducted on affirmative action, child abuse, and abortion.</excerpt>"", ""<title>Discriminatory referrals: Uncovering a potential ethical dilemma facing practitioners</title> <excerpt>An ethical dilemma exists regarding client referral. Standards 2.01(b) (Boundaries of Competence) and 3.01 (Unfair Discrimination) of the American Psychological Association's Ethical Principles of Psychologists Code of Conduct provide psychologists with contradictory reasons to take possibly conflicting and incompatible courses of action when considering whether to refer a client.</excerpt>"", '<title>""MySpace"" or yours? The ethical dilemma of graduate students\' personal lives on the internet</title> <excerpt>The booming popularity of the Internet, and particularly increasing use of personal Web sites, social networking sites, and blogging, raises questions regarding the ethical use of psychology graduate students\' personal online information for academic purposes. Given rising controversies such as use of such information to screen applicants, I refer to the principles and standards of the Ethics Code of the American Psychological Association (2002) to examine ethical concerns associated with graduate students\' personal information on the Internet, namely, the protection of privacy, use of informed consent, consideration of autonomy, and implications for students\' clinical work.</excerpt>']"
83,8,83_display clutter_flight displays_cockpit display dynamics_visual overload cockpit,"['display clutter', 'flight displays', 'cockpit display dynamics', 'visual overload cockpit', 'clutter display intensity', 'clutter display', 'advanced flight deck', 'flight deck technologies', 'nontraditional flight displays', 'display dynamics']","['<title>Display on Demand Method Increases Time Spent Looking Outside the Cockpit: Testing a Training Method during Visual Flight Rules Flights</title> <excerpt>Modern on-board instrumentation can lead to distraction, particularly by absorbing attention inside the cockpit, which reduces air safety. The display on demand (DoD) method tested here aims to impede that problem for glider and visual flight rules (VFR) pilots.</excerpt>', '<title>Why Pilots Miss the Green Box: How Display Context Undermines Attention Capture</title> <excerpt>Visual displays often employ the onset or flashing of an element to notify users of important events. Recent research findings and operational experiences in data-rich, event-driven domains, such as aviation, suggest that this design approach, which was supported by findings from early basic research on attention capture, is not always successful.</excerpt>', '<title>Head-up displays: Effects of clutter, display intensity, and display location on pilot performance</title> <excerpt>Two experiments examined the effects of display location (head-up and head-down), display clutter, and display intensity on pilot performance in a general aviation-cruise flight environment. In Experiment 1, a low-fidelity simulation revealed that the detection of commanded flight changes and flight-path tracking performance was better in the head-down condition as compared to the head-up condition.</excerpt>', '<title>Influence of flight domain and cockpit display dynamics on pilot perceived clutter</title> <excerpt>Two analyses were conducted on three datasets from a series of aviation human factors experiments focused on the development and testing of measures of flight display clutter as well as the relation with flight task performance. The objectives of this study were to assess the effects of cockpit display dynamics and aircraft type on pilot perceptions of display clutter in simulated flight tasks through statistical analyses of the data gathered across the experimental studies.</excerpt>', '<title>Use of Nontraditional Flight Displays for the Reduction of Central Visual Overload in the Cockpit</title> <excerpt>The use of nontraditional flight displays to reduce visual overload in the cockpit was explored in a dual-task paradigm. Three flight displays (central, peripheral, and ecological) were employed between subjects for the primary task, and the type of secondary task (object identification or motion judgment) and the presentation location of the task in the visual field (central or peripheral) were manipulated within groups.</excerpt>']"
84,8,84_mishaps_aircraft mishaps_pilots safety behavior_incident involvement,"['mishaps', 'aircraft mishaps', 'pilots safety behavior', 'incident involvement', 'pilots safety', 'naval aircraft mishaps', 'risk attitudes', 'involvement civil pilots', 'level numbers aviation', 'launch especially feel']","['<title>Pilot error as a symptom of inadequate stress coping</title> <excerpt>Over 700 psychological questionnaires, completed on naval aviators who had been involved in major aircraft mishaps over a 4-year period were divided into two groups. Those collected on aviators who were causally involved in their mishaps were compared with those who had no culpability in their mishaps.</excerpt>', '<title>Anticipated negative emotions effect on incident involvement among civil pilots</title> <excerpt>Introduction: Human factors have contributed to a constant increase in the level and numbers of aviation incident involvement. The primary objective of this study is to investigate the relationships between anticipated negative emotions (ANEs) and incident involvement among Chinese civil pilots.</excerpt>', '<title>Flight experience and naval aircraft mishaps</title> <excerpt>Naval aircraft mishaps involving pilot error for a 5-yr period were analyzed to determine the specific underlying causes as functions of lifetime and recent experience. The data show that certain problems tend to manifest themselves at different levels of experience.</excerpt>', ""<title>Threat anticipation and proactive response: The effect of defensive pessimism strategy on pilots' safety behavior</title> <excerpt>Human error is a significant cause of aviation accidents, and numerous individual psychological factors strongly influence pilots' safety behavior. Therefore, it is crucial to identify factors that may enhance pilots' safety behavior and explore their underlying mechanisms.</excerpt>"", '<title>Administrative Risk Management for Helicopter Operators</title> <excerpt>Everyone who saw the fireball of high technology and humanity mushroom over Florida January 28, 1986, carries its memory. But one person, the NASA manager who gave final approval for the Challenger launch, especially has to feel a sense of grief and responsibility.</excerpt>']"
